Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-07 11:28:46+00:00,False,"A 6.00 magnitude earthquake has occurred near Yauco, Guayanilla, Puerto Rico at 1/7/20, 7:18 AM! #TemblorPR  https://t.co/nr5OGz3ZnQ",1.2145091745179034e+18,https://x.com/TemblorPR/status/1214509174517903366,1.0,27.0,32.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Diario Libre,https://x.com/DiarioLibre,DiarioLibre,True,2020-01-07 12:13:00+00:00,False,"Puerto Rico sin electricidad a causa del terremoto de magnitud 6,6 

#DL #DiarioLibre #Actualidad #Sismo #PuertoRico #Temblor  https://t.co/8ocxmSgY0S",1.214520307630977e+18,https://x.com/DiarioLibre/status/1214520307630977025,0.0,6.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Diario Libre,https://x.com/DiarioLibre,DiarioLibre,True,2020-01-07 12:50:33+00:00,False,"|#Sismo |Varias provincias dominicanas sienten sismo de 6.4 ocurrido en Puerto Rico 

#DL #DiarioLibre #Actualidad #PuertoRico #Temblor  https://t.co/WJpnIVlHyE",1.2145297585218929e+18,https://x.com/DiarioLibre/status/1214529758521892864,0.0,12.0,14.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-07 08:46:34+00:00,False,"I'm safe from the 6.50 mag earthquake near Indios, Puerto Rico at 1/7/20, 4:24 AM! #TemblorPR  https://t.co/DWgsRKVU8E",1.2144683545237504e+18,https://x.com/TemblorPR/status/1214468354523750400,1.0,25.0,40.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Rep. Sylvia Garcia,https://x.com/RepSylviaGarcia,RepSylviaGarcia,True,2020-01-07 13:25:25+00:00,False,"Praying for the people of #PuertoRico. We stand ready to help you recover from this 6.6m earthquake.

Orando por la gente de Puerto Rico. Estamos listos para ayudarlos a recuperarse de este terremoto de magnitud 6.6.",1.2145385293526917e+18,https://x.com/RepSylviaGarcia/status/1214538529352691712,3.0,15.0,55.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Women's March,https://x.com/womensmarch,womensmarch,True,2020-01-07 16:45:35+00:00,False,Mandamos nuestros oraciones a toda la gente afectada por el terremoto devastador en Puerto Rico. Entendemos que siguen reconstruyendo después de Huracán Maria y que esto hiere. Sabemos que el cambio climático significa que estos crisis se hacen cada vez más comunes #TerremotoPR,1.214588904457855e+18,https://x.com/womensmarch/status/1214588904457854976,1.0,7.0,26.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Univision Noticias,https://x.com/UniNoticias,UniNoticias,True,2020-01-07 23:36:09+00:00,False,"La gobernadora de #PuertoRico declaró estado de emergencia para afrontar los daños a las estructuras de viviendas, iglesias y escuelas.

https://t.co/dXSJHiqKka",1.214692228653822e+18,https://x.com/UniNoticias/status/1214692228653821952,0.0,39.0,30.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Univision Noticias,https://x.com/UniNoticias,UniNoticias,True,2020-01-07 13:37:41+00:00,False,"📍Lo que se sabe hasta ahora del sismo 6.4 en #PuertoRico:
➡️Al menos una persona murió a causa del temblor.
➡️Hubo un apagón general. El servicio será restablecido durante el día, según @AEEONLINE.
➡️El aeropuerto opera con normalidad.

Más aquí 👉🏼https://t.co/RXQkDl56F0 https://t.co/lDHtxUfWvj",1.2145416197074903e+18,https://x.com/UniNoticias/status/1214541619707490305,0.0,13.0,21.0,0.0,0.0,https://pbs.twimg.com/media/ENrrKmxX0AAe1yF.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Voz de América,https://x.com/VozdeAmerica,VozdeAmerica,False,2020-01-07 14:52:23+00:00,False,"Imágenes de #PuertoRico después del terremoto de magnitud 6,5  antes del amanecer del martes. #PuertoRicoTerremoto https://t.co/GefbGnucKn https://t.co/EpIXpHwBcZ",1.2145604148574536e+18,https://x.com/VozdeAmerica/status/1214560414857453570,0.0,8.0,7.0,0.0,0.0,https://pbs.twimg.com/media/ENr8NDJUUAUr89b.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Noticias Venevision,https://x.com/noticierovv,noticierovv,True,2020-01-07 09:12:00+00:00,False,"Temblor de magnitud 5,8 derrumba varias viviendas en zonas de Puerto Rico https://t.co/Ry1xGAAMaA

#Derrumbes #PuertoRico #Sismo #NoticieroVenevision #NoticieroVV https://t.co/3YoNxmL9Eu",1.2144747554802278e+18,https://x.com/noticierovv/status/1214474755480227843,0.0,14.0,1.0,0.0,0.0,https://pbs.twimg.com/media/ENnAaiRVAAAc_HV.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Monitor Sismico,https://x.com/MonitorSismico,MonitorSismico,False,2020-01-07 08:32:10+00:00,False,"#Sismo M 6.6 6km SSE of Indios, #Puerto #Rico. 07-01-2020 08:24 UTC https://t.co/t7eDdpwtOn #Temblor #USGS #Earthquake #PuertoRico https://t.co/163DseOGWY",1.2144647318570844e+18,https://x.com/MonitorSismico/status/1214464731857084416,0.0,9.0,2.0,0.0,0.0,https://pbs.twimg.com/media/ENqlPOHUwAAcgye.png,False,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Caraota Digital,https://x.com/CaraotaDigital,CaraotaDigital,True,2020-01-07 11:15:47+00:00,False,¡Sin electricidad en la isla! Nuevo sismo con amenaza de tsunami se registró en #PuertoRico *` https://t.co/bAG500vG6L,1.2145059079687168e+18,https://x.com/CaraotaDigital/status/1214505907968716800,0.0,7.0,1.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Noticias de Israel,https://x.com/estadoisrael,estadoisrael,True,2020-01-07 13:45:24+00:00,False,Terremoto golpea #PuertoRico y desencadena #tsunami https://t.co/ZSkBHVk6KO,1.2145435620686807e+18,https://x.com/estadoisrael/status/1214543562068680704,1.0,10.0,5.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",LISTÍN DIARIO,https://x.com/ListinDiario,ListinDiario,True,2020-01-07 11:26:58+00:00,False,"#MundialesLD | La totalidad del territorio de Puerto Rico permanece este martes sin servicio eléctrico a causa del terremoto de magnitud 6,6 en la escala Richter que sacudió durante la madrugada el territorio caribeño #PuertoRico #ListínDiario https://t.co/4fq188tGpt",1.2145087209668485e+18,https://x.com/ListinDiario/status/1214508720966848512,3.0,20.0,29.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",American Earthquakes 🌋🌊🌎,https://x.com/earthquakevt,earthquakevt,False,2020-01-07 09:40:21+00:00,False,"🔴 BREAKING NEWS: There has been a small #tsunami of 2 CM* south of #PuertoRico in the wake of the 6.5 Mww magnitude #earthquake, the earthquake was felt in the #DominicanRepublic, Puerto Rico and the #VirginIslands.
Source (*): PTWC.
#EQVT,#terremoto,#sismo,#temblor.",1.214481890650022e+18,https://x.com/earthquakevt/status/1214481890650021888,1.0,12.0,12.0,0.0,1.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Juan Carlos Pedreira,https://x.com/juancpedreira,juancpedreira,True,2020-01-07 09:47:41+00:00,False,"Yauco, Puerto Rico #TerremotoPR",1.2144837359299052e+18,https://x.com/juancpedreira/status/1214483735929905153,0.0,10.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Chile Alerta 🇨🇱⚠🌎,https://x.com/ChileAlertaApp,ChileAlertaApp,False,2020-01-07 18:12:12+00:00,False,"🔴 SISMO EN PUERTO RICO 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO

#sismo #temblor #earthquake #ChileAlertaApp
id:HhMBiV0",1.2146107020879176e+18,https://x.com/ChileAlertaApp/status/1214610702087917569,0.0,6.0,10.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-01-07 02:26:00+00:00,False,"Sismo de 5.8 deja graves destrozos a infraestructuras en #PuertoRico🇵🇷 https://t.co/tzbVKTQZsw

El reporte de las autoridades locales da cuenta de al menos diez movimientos telúricos este lunes https://t.co/76ZPthIauI",1.214372582268506e+18,https://x.com/teleSURtv/status/1214372582268506112,0.0,22.0,15.0,0.0,0.0,https://pbs.twimg.com/media/ENnR58VUYAAYqlN.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Latino Rebels ☆,https://x.com/latinorebels,latinorebels,False,2020-01-07 14:43:53+00:00,False,"New photos shared by @AP showing damage from Tuesday's #PuertoRico earthquake.

Photos by @CarlosGiusti1

Photo 1: Ponce, Puerto Rico

Photo 2: Logia Aurora Organization, Ponce https://t.co/H7He0cScK7",1.214558276987302e+18,https://x.com/latinorebels/status/1214558276987301888,0.0,42.0,29.0,0.0,0.0,https://pbs.twimg.com/media/ENr6TvwUYAIiGNe.jpg;https://pbs.twimg.com/media/ENr6TsRXYAA3Tru.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",El Pitazo,https://x.com/ElPitazoTV,ElPitazoTV,True,2020-01-07 12:07:21+00:00,False,Un nuevo terremoto de magnitud 6.6 sacude el sur de #PuertoRico https://t.co/k3RgGTi9Dl,1.2145188854429696e+18,https://x.com/ElPitazoTV/status/1214518885442969600,0.0,7.0,0.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-07 18:16:21+00:00,False,"A 4.50 magnitude earthquake has occurred near Tallaboa, Puerto Rico at 1/7/20, 2:10 PM! #TemblorPR  https://t.co/t9r9I4Ov3a",1.2146117459285688e+18,https://x.com/TemblorPR/status/1214611745928568832,0.0,9.0,15.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",Emergency Notification Alert System Puerto Rico,https://x.com/enas_puertorico,enas_puertorico,False,2020-01-07 08:49:33+00:00,False,"TSUNAMI WARNING
TSUNAMI THREAT DETECTED ON SOUTHERN LOCATION. EVACUATE TO HIGHER GROUND IMMEDIATELY #Terremoto #TemblorPR #tsunami",1.2144691086806016e+18,https://x.com/enas_puertorico/status/1214469108680601601,1.0,22.0,24.0,0.0,1.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-08 since:2020-01-07&src=typed_query",El Universal,https://x.com/ElUniversal,ElUniversal,True,2020-01-07 12:50:05+00:00,False,Temblor en #PuertoRico causa daños en estructuras sin dejar víctimas #Sismo #EUVzla https://t.co/zrKeYu5GVk,1.214529638187311e+18,https://x.com/ElUniversal/status/1214529638187311104,1.0,7.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
